adres_id,ulica,nr_domu,nr_mieszkania,miejscowosc,kraj
85894,Verdin,3,34,Mattawamkeag,Bosnia Herzegovina
85895,O Leary,2,10,Lone Elm,Malawi
85896,Weather Service,2,27,South Taft,Slovakia
85897,N Keating,6,7,Truro,Oman
85898,Concert,6,22,Schuyler Lake,Iran
85899,Dunlake,4,47,Fort Hunt,Lebanon
85900,Eskow,1,20,Bull Creek,Fiji
85901,Mandible,2,7,Parkway,Belarus
85902,Halltown,7,10,Huntsville,Central African Rep
85903,Beninford,6,17,Halawa Heights,United Arab Emirates
85904,Birkby,6,32,North Plainfield,Georgia
85905,High Gables,5,31,Brush Creek,Kyrgyzstan
85906,Arliss,2,26,West Yellowstone,Serbia
85907,Pastatiempo,1,35,South Burlington,Georgia
85908,Kooba,10,25,Slana,Finland
85909,Marinda,8,20,Millerville,Indonesia
85910,North Douglas,5,32,Kingsgate,Korea South
85911,Crosby Farm,9,8,Mazie,Liechtenstein
85912,Hallbright,8,49,Lakeport,Vanuatu
85913,Taisley,8,48,Towers Corners,Tanzania
85914,Roosa,4,41,Laupahoehoe,Monaco
85915,Moser,1,21,Eau Claire,Germany
85916,Pullens,6,46,Kelvin,Saudi Arabia
85917,Etchingham Park,7,13,Naponee,Comoros
85918,Muslin,4,9,Springvale,Nauru
85919,Leazes,2,4,Brockport,Saudi Arabia
85920,Tanzio,6,32,Eagle Point,Kuwait
85921,Turnpike Service,8,16,Bendersville,Panama
85922,Whimbrel,4,19,Masonboro,Nigeria
85923,Pepler,4,20,Cyrus,Maldives
85924,Tacks,5,37,Llano,Maldives
85925,Eyet,1,1,Dorseyville,Vanuatu
85926,Pleasant Echo,9,44,Camptown,Syria
85927,James Russell,7,32,Mehlville,Kazakhstan
85928,Zeppi,4,11,Morland,Morocco
85929,Monkville,6,25,Orlovista,Vanuatu
85930,Mazur,6,2,Brevard,Madagascar
85931,Still River Depot,6,29,Suitland,Kiribati
85932,West Remington,2,2,Mays,Vanuatu
85933,Tassajara Ranch,5,41,Laura,Dominica
85934,Dagley,9,16,Dizney,Argentina
85935,Los Molinas,10,47,Grover,Uruguay
85936,Whinberry,10,38,Mokane,Central African Rep
85937,Pademelon,6,15,D'Iberville,Vanuatu
85938,Bent Fold,1,10,Belltown,Japan
85939,W Myrtle,6,42,Panama City Beach,Norway
85940,Pecan Grove,10,36,Bartles,Armenia
85941,Soquel,4,29,Decatur City,Liechtenstein
85942,Glad Valley,7,7,Nordheim,Iceland
85943,Marlpost,2,35,Hatchel,El Salvador
85944,Weyraugh,1,27,Waupaca,Guinea
85945,Rennee,4,13,Allerton,Comoros
85946,Rhett,4,10,Ricardo,Lesotho
85947,New Market,2,47,Monette,Costa Rica
85948,Diploma,7,13,Libuse,Croatia
85949,Doe Hey,2,36,Westover,Bahamas
85950,Skate,10,18,Rake,Romania
85951,Lamrock,6,7,Saint Andrews,Zimbabwe
85952,Comeau,8,12,Nough,Jamaica
85953,Balgownie,3,8,Oxnard,Cape Verde
85954,Mantoni,7,33,Zanesfield,Mongolia
85955,Little Grange,9,38,Chariton,Germany
85956,Calabrese,9,42,El Granada,Djibouti
85957,Payton,7,5,Belle Terre,Yemen
85958,S Durst,10,17,Pleasantville,Greece
85959,Northcoate,10,31,Pierce City,Guinea
85960,McAuliffe,10,8,Ozark,Antigua
85961,Tothill,3,44,Ford City,Eritrea
85962,Gold Nugget,10,32,Inchelium,Uzbekistan
85963,Ellerdine,2,23,Packwood,Kyrgyzstan
85964,Thornydyke,7,45,Olympia Heights,Syria
85965,Susquehannock,8,8,Rensselaer,Mauritius
85966,River Farm,1,14,Saint Libory,Mauritania
85967,Sartell,7,26,Kinmundy,Palau
85968,Beechdrop,7,19,Firth,Vietnam
85969,Avella,2,37,Queen,Seychelles
85970,Running Springs,4,49,Lexington Hills,Russian Federation
85971,Steelhead,10,5,North Church,Barbados
85972,Tec,8,17,Abbeville,Algeria
85973,W Briarwood,1,48,Stevensville,Chile
85974,Fegan,2,3,Adams,El Salvador
85975,R Shore,4,50,Waltonville,Saudi Arabia
85976,Lufkin,1,14,Lakeshore,Guyana
85977,E Bode,8,13,Val Verda,Dominica
85978,Hornsey Park,7,41,Remington,Guinea-Bissau
85979,San Jaun Canyon,2,36,Hooversville,Bosnia Herzegovina
85980,South Wilder,5,50,Eastview,Turkey
85981,Menin,2,6,Bloomingdale,New Zealand
85982,N Peachtree,8,14,Vincennes,Botswana
85983,Kloman,1,21,Oconomowoc,Haiti
85984,Bacigalupi,2,13,Meraux,Sweden
85985,Keran,6,38,Whitewater,Mongolia
85986,Baronbali,4,18,Beechwood,Kuwait
85987,Yargo,3,31,Newton,Korea North
85988,S Naper,1,10,Mountainair,New Zealand
85989,Old Oak Creek,4,11,Monida,Jamaica
85990,S Vanderbilt,7,33,Carville,Ivory Coast
85991,Dale,8,7,Voca,Solomon Islands
85992,Mayor,2,31,Wrightstown,Jordan
85993,Sugarland Valley,6,34,Reedsburg,Dominica
85994,Michelangelo,4,39,Miamisburg,Saudi Arabia
85995,Decarli,4,22,Grassy,Kosovo
85996,East George,6,35,Saybrook Manor,United Kingdom
85997,Accacia,2,44,Gilby,Saudi Arabia
85998,Merrymount,7,41,Dunsmuir,Madagascar
85999,Nicastro,8,15,Whitemarsh Island,Malawi
86000,Bultustrol,9,33,Longstreet,Slovakia
86001,Wolverns,7,33,Anamoose,Seychelles
86002,Feinberg,1,6,Chesaw,Djibouti
86003,NE Jackson,9,21,Carolina Shores,Cambodia
86004,West Lower Jones,5,36,Ludlam,Gabon
86005,Cameron Hills,2,24,Sylva,Venezuela
86006,Ship,5,13,Bennet,Vietnam
86007,Interchange,4,39,Sedgwick,Madagascar
86008,Vervais,5,8,Chest Springs,Israel
86009,Glenbrook,1,23,Ellisforde,Mauritius
86010,Cold Spring Brook,2,23,Broadlands,Luxembourg
86011,Chalon,1,42,Enochville,Saint Vincent & the Grenadines
86012,Butano Park,8,23,Shawanee,Sierra Leone
86013,Baragoola,8,2,Fraser,Taiwan
86014,The River,7,15,Penney Farms,Paraguay
86015,Eckbo,10,3,Kenbridge,Indonesia
86016,Squirrel Hollow,7,30,Mount Auburn,Mexico
86017,Sylvan Moor,9,33,Kenna,Gabon
86018,W Colorado,4,16,Carrollton,Eritrea
86019,Possum Point,9,3,Howell,Zimbabwe
86020,Higgins Park East,8,7,La Cygne,Australia
86021,Personette,9,1,Eagle,Bhutan
86022,Dehaven,5,43,Aplin,Nicaragua
86023,South Center,1,3,Roca,Tunisia
86024,Parkhill,5,15,Edwardsburg,Seychelles
86025,Royalthorn,8,16,Ulupalakua,Poland
86026,Donmaur,5,4,Opportunity,Sri Lanka
86027,W Vadnais,8,40,Evergreen Park,Kyrgyzstan
86028,Elfwine,4,18,Whitsett,Belarus
86029,Quarterstaff,3,1,Yadkinville,Argentina
86030,Salt Creek,4,30,Redondo,Mauritius
86031,Perder,7,13,Hazard,Saudi Arabia
86032,Finchdale,4,44,Raynesford,Ireland {Republic}
86033,Quarter Landing,10,19,Watkinsville,Afghanistan
86034,Brookhurst,2,49,Sleepy Eye,Namibia
86035,Arielle,1,50,Blue Canyon,Morocco
86036,Turney,4,36,Verdi,Rwanda
86037,Country Lakes,2,45,Candler,Grenada
86038,Gunning,2,21,Kapaa,Philippines
86039,Walter Morse,2,33,Gu-Win,Norway
86040,Scholar Green,7,15,Dobbins Heights,Uzbekistan
86041,Beacon Shores,2,11,Strathmoor Gardens,Central African Rep
86042,Chaffin,7,49,Pompton Plains,Afghanistan
86043,Hansel,6,4,Doering,Italy
86044,South Farrar,10,47,Headrick,Singapore
86045,Red Pheasant,2,40,Truro,Malawi
86046,Revonah,9,47,Massieville,Gabon
86047,Koonya,10,11,Walterville,Israel
86048,Upper Belgrave,6,38,Tingley,Myanmar
86049,St. Louis,5,31,Chiawuli Tak,Austria
86050,E Cook,7,22,Ocean Ridge,St Lucia
86051,Glascoe,10,24,Crossville,Syria
86052,Berlee,7,33,Cross Plains,Kazakhstan
86053,Isle of Wight,5,5,Fenn,Cape Verde
86054,East Eight Mile,8,1,McVeigh,Cameroon
86055,Realm,6,29,Needmore,Serbia
86056,Felix,9,3,Leadore,Myanmar
86057,Wincrest,9,47,Tonopah,Benin
86058,Samuel Robert,8,10,Guadalupe,Costa Rica
86059,Tennessee,2,38,Scurry,Djibouti
86060,Willow Crescent,9,42,Chernofski,Marshall Islands
86061,Roe Downs,7,7,Linda,Serbia
86062,Henry Cowell,6,25,New Hudson,Rwanda
86063,Jillifer,3,43,Mission Hills,Venezuela
86064,Woodglade,2,12,Tallulah Falls,Uruguay
86065,Destiny,1,27,Dinosaur,Norway
86066,Miggins,1,13,Mangum,East Timor
86067,South Emerson,3,5,Islip Terrace,Uganda
86068,Justine,4,5,Fort McKinley,Ghana
86069,Mayview,1,23,Ramah,Iceland
86070,Lovall Valley,9,6,Woodbine,Serbia
86071,S Westmore Meyers,7,4,Brownville,Mexico
86072,Grundel,2,44,Imlaystown,Iceland
86073,Sarah Anne,10,8,Shingletown,Guatemala
86074,Virginia Farm,1,13,Fallsburg,Mongolia
86075,Bridle,9,26,North Myrtle Beach,Chad
86076,Privateer,5,39,Wartrace,Ecuador
86077,N College,2,48,Wondervu,Tunisia
86078,Kemberley,8,48,Domino,Andorra
86079,Inyo,5,38,La Porte City,Paraguay
86080,Riesco,2,26,New Lisbon,Senegal
86081,Hill Born,10,30,Brussels,Turkmenistan
86082,William Carr,8,11,Hubbard Lake,St Kitts & Nevis
86083,Villas,1,34,Olar,Netherlands
86084,Ronald Park,3,32,Holiday Valley,Zimbabwe
86085,Wisseman,1,3,Attapulgus,Ivory Coast
86086,Adam,6,50,Briaroaks,Sudan
86087,Jere,5,50,Chateau Woods,Estonia
86088,Mc Cornack,10,37,Nevada,Israel
86089,Corabelle,3,33,Capitol,Russian Federation
86090,Symphony Meadow,2,28,New Sharon,Kiribati
86091,Gibb,7,29,Indian Creek Village,Montenegro
86092,Dravet,2,9,South Point,Trinidad & Tobago
86093,Worth,6,40,Grand Glaise,Mauritania
86094,Vernham,8,42,Cundiff,Libya
86095,Channel Center,5,36,Beachwood,Dominica
86096,E Greenbrook,10,47,Pleasant Ridge,Solomon Islands
86097,White Bagley,1,23,Meadowbrook,Congo
86098,Porter Plain,3,44,Black Walnut,Croatia
86099,Heims,7,18,Pattison,Bolivia
86100,Aldgate High,2,40,Maudlow,Colombia
86101,Wythfield,7,39,Viking,Taiwan
86102,Carsam,2,3,Elk Valley,Trinidad & Tobago
86103,East Houston,10,47,Rockdale,Nepal
86104,Alfini,8,13,Minnesota Lake,Denmark
86105,Kales,3,9,Greers Ferry,Palau
86106,Tindale,3,50,Bulpitt,Slovenia
86107,Hightown,8,3,Petty,Kyrgyzstan
86108,Madagascar,2,47,Fort Lupton,Congo {Democratic Rep}
86109,Vander Wall,4,48,Presidio,Argentina
86110,East Saddle River,5,22,Timpas,Hungary
86111,Lorum,6,5,Fort Belknap,Oman
86112,Colfe,3,34,Copperville,Kosovo
86113,Belridge,10,18,Baron,Uzbekistan
86114,Le Claire,5,29,Foxborough,Iraq
86115,Burr,9,16,Woodbury,Nauru
86116,E Weaver,5,17,Alum Bridge,Suriname
86117,Maiden Erleigh,6,24,Caribou,Ukraine
86118,W Saint Charles,8,34,Morse Bluff,Kazakhstan
86119,East J,1,13,Manderson,Finland
86120,Blanding,5,40,Jamesport,Mali
86121,Secret Place,1,33,Slater,Madagascar
86122,Mae Jim,10,29,Redondo,Brazil
86123,Pardon,6,29,Waskish,Tajikistan
86124,River Crossing,3,49,White Marsh,Laos
86125,Braga,1,8,Kendrick,Micronesia
86126,Elmwood,1,29,Cogar,Jordan
86127,Disk,4,14,Adna,Brunei
86128,N Atlantic,9,47,New Waverly,Serbia
86129,West Crockett,3,12,Barnum,Guyana
86130,Napco,1,26,Potwin,Zimbabwe
86131,Gadigal,2,15,Pelzer,Brunei
86132,Paladini,9,23,Wofford Heights,Samoa
86133,Winkers,9,15,Avon Heights,Namibia
86134,Alder Brook,9,39,Saint Benedict,Lebanon
86135,Suitt,9,15,Mantador,Latvia
86136,Beelar,9,18,Center Point,Mozambique
86137,Baltz,2,30,Roundup,Russian Federation
86138,Filice,3,36,Noma,Libya
86139,Saint Camille,3,9,Lykens,Ecuador
86140,E Irving Park,4,22,Pine Island Ridge,Malta
86141,Rodda,10,40,Jetmore,St Kitts & Nevis
86142,Gaye,9,33,Imperial,Austria
86143,Elonera,7,44,Sibyl,Thailand
86144,Newkirk,3,7,Cortland,Estonia
86145,Paroubek,5,5,Grosse Tete,New Zealand
86146,South Manistee,8,7,Nooksack,Venezuela
86147,Jennifer Daisy,5,50,Quarryville,Vietnam
86148,South Schmale,6,47,Moose Pass,Korea South
86149,Fairfax County,6,20,Losantville,Bhutan
86150,Moomin,5,50,Camarillo,Equatorial Guinea
86151,Conen,5,43,Russellton,Chile
86152,Kaiser Creek,1,39,Seadrift,Algeria
86153,Tandle Hill,3,38,Rodet,Kyrgyzstan
86154,Cley,1,8,Newberry Springs,Poland
86155,Underdown,4,43,Moberly,Egypt
86156,Yarraman,6,14,North Liberty,Bosnia Herzegovina
86157,S Robinson,7,24,Edgefield,Congo
86158,S Spaulding,5,34,Lawrenceville,Czech Republic
86159,Penniman,3,32,Yatesville,Ukraine
86160,James Hentry,6,9,Sumter,Antigua
86161,Overshores,9,2,Norton,Latvia
86162,Oxenhoath,7,34,Sunnyvale,Swaziland
86163,Papineau,4,18,Kinbrae,Tanzania
86164,Forest Lake Service,3,39,Gilluly,Antigua
86165,Latisquama,1,35,West Cape May,Madagascar
86166,Valley Park,8,20,Lone Mountain,Suriname
86167,Belwood,2,32,Van Etten,Swaziland
86168,Sunnylea,3,22,Nahunta,Swaziland
86169,Lord Culpeper,1,36,Coffman Cove,Vatican City
86170,Modaff,1,44,Chancellor,Bahrain
86171,Skippets,4,20,North Beach Haven,Peru
86172,Old Green,6,6,Driftwood,Grenada
86173,Tamarisk,7,9,Woodruff,Central African Rep
86174,Blume,9,38,Port Saint Joe,St Kitts & Nevis
86175,NE Howard,2,25,West End Anniston,Rwanda
86176,Lawfield,2,27,Wapella,Uruguay
86177,Landis,5,46,Betterton,Rwanda
86178,Gladwood,6,22,Cuzco,Vanuatu
86179,Starters,9,42,Blue Springs,Cuba
86180,Monix,5,4,Quaker City,Portugal
86181,Dardanelle,6,29,Bowlegs,Tuvalu
86182,Hector,10,50,Welsh,Liberia
86183,Star Bush,3,14,Pinewood Estates,Andorra
86184,Kendal,9,3,Slana,East Timor
86185,Aspen Woods,2,42,Ridge Farm,Kyrgyzstan
86186,Pearblossom,2,24,Sabinsville,Brunei
86187,Streetfield,4,6,Trawick,Colombia
86188,North Lucille,9,42,Rowan Bay,Cameroon
86189,Rostella,6,40,Okeana,Japan
86190,Schimmel,2,28,Moquah,Cambodia
86191,Gander Green,7,4,Hopatcong,Israel
86192,Tooting High,9,46,Plum Grove,Tonga
86193,Honywood,10,37,Korbel,Latvia
86194,S Hill,5,24,Saint Augustine Shores,Mauritius
86195,Ilfracombe,4,12,South Pittsburg,Ireland {Republic}
86196,Welfleet,9,45,Erma,Chile
86197,Thomasson Crossing,10,12,Falcon Heights,Rwanda
86198,Carey Heights,1,27,Vigo Park,Tanzania
86199,Millburn,9,16,Davant,Slovenia
86200,Spring Vale,7,14,East Rutherford,Benin
86201,William Chambers Jr,5,31,Allerton,Moldova
86202,Big Spring,5,9,Winthrop,Congo
86203,Waterperry,8,29,Holman,Nicaragua
86204,Hilton,8,49,Tucson Estates,Finland
86205,Lawnside,3,12,Carrollwood Village,Mauritania
86206,Southeast Mirrormont,2,35,Putnamville,Costa Rica
86207,Chapelfield,4,26,Wawawai,Gabon
86208,Selvante,9,4,Weissert,Belize
86209,St. Annes,1,28,Belington,Croatia
86210,Accokeek,7,36,McKenzie Bridge,Slovakia
86211,Lizette,1,11,Peninsula,Samoa
86212,Hookhouse,8,1,Castle Shannon,Lebanon
86213,Stampstone,7,28,Vinegar Bend,Bolivia
86214,Redrose,6,1,Beardsley,Cape Verde
86215,New Ford,1,49,Democrat,Uruguay
86216,South Sierra Nevada,2,34,Seboeis,Cyprus
86217,Barrows,10,9,Gamerco,Sweden
86218,Snailing,2,43,Billingsley,Norway
86219,North Bow,4,42,Chandler,Madagascar
86220,Hoke,1,48,Tysons Corner,Trinidad & Tobago
86221,Woodfold,1,50,Antonia,Suriname
86222,Medoro,5,20,Fair Bluff,Solomon Islands
86223,Nutfield,4,8,Castle Valley,Guatemala
86224,Wilcox,10,47,Blackberry,Fiji
86225,Corry,4,15,Kennedy,Armenia
86226,Magro,6,29,Lexington Hills,Jordan
86227,Checkers,8,36,Blanchester,France
86228,Haskney,2,7,Boulder Creek,Russian Federation
86229,Ponza,2,47,South Pekin,Brazil
86230,Cowbridge,4,30,Calpine,Uganda
86231,Forest Gate,5,37,Chestnut Mound,Tuvalu
86232,Wayneridge,6,15,Centerburg,Nepal
86233,N Randolphville,6,30,Malta Bend,Slovenia
86234,Garnica,7,6,Old Westbury,Lithuania
86235,Red Bud,3,18,Harrod,Iran
86236,Cogmans,2,36,Elma,Nauru
86237,Wildmere,1,3,Eads,Iran
86238,Hutchingsons,5,47,Lincoln Village,Syria
86239,Monastery,1,27,Serena,Guatemala
86240,Pine Oak,7,31,Holabird,Jordan
86241,W Cameron,2,39,Huber Ridge,Equatorial Guinea
86242,Glen Heights,1,36,Konnarock,Somalia
86243,Northshore,3,38,Camino,Romania
86244,Brogan,6,39,Robbinsdale,Antigua
86245,Via Paviso,7,12,Campo Rico,Azerbaijan
86246,Campanelli,6,28,Bassville Park,Turkey
86247,Duffin,4,45,Pella,South Africa
86248,Dixon Park,8,27,Isla Vista,Austria
86249,Plumfield,1,2,Metaline Falls,Honduras
86250,Varnes,2,40,Riverlea,Tanzania
86251,West Brush Hill,2,36,East Compton,Bulgaria
86252,Barretto,5,11,Topton,Qatar
86253,Wisbech,7,31,Waianae,Dominica
86254,Mahala,3,41,Pigeon Falls,Congo {Democratic Rep}
86255,Harvest View,7,40,Oscarville,Russian Federation
86256,Calthrope,5,19,House Springs,South Sudan
86257,Arborside,3,42,Bloomsdale,Netherlands
86258,Freestone Flat,4,16,Fellowsville,Moldova
86259,Latoff,7,46,Pittsview,Vietnam
86260,Maltbie,5,6,Hokes Bluff,Germany
86261,Bushey,4,27,Pridgen,Tonga
86262,Waterman,8,14,Ewart,Kenya
86263,Redesmere,6,45,Rubonia,Turkey
86264,Boorroo,9,21,Puuanahulu,Singapore
86265,Hemp,10,25,Turrell,Kuwait
86266,Heyman,2,9,Idlewild,Philippines
86267,Ticker,10,21,Union Park,Uganda
86268,Tallies,8,35,Wapinitia,Kosovo
86269,Willow Tree,1,40,Prineville,Guyana
86270,Riverside Railroad,10,22,Greycliff,Kazakhstan
86271,Ducal,1,28,Cass,Czech Republic
86272,Britannia,2,32,Cottonwood Point,Croatia
86273,Wapping Dock,2,29,Allouez,Yemen
86274,Billinton,10,17,Cathcart,United States
86275,Torrey Pine,3,22,Milton Center,Panama
86276,Country Day,8,26,Swearingen,Sudan
86277,Little Patuxent,8,32,Ensley,Hungary
86278,Blackhawk Club,1,19,Newellton,Saint Vincent & the Grenadines
86279,Pancake,6,40,Green Hill,Iceland
86280,Bayne,10,21,Kapaau,Guinea
86281,Bloxham,7,8,Grove,Mauritius
86282,E Carriage,3,33,Arbyrd,Jamaica
86283,Far Woodseats,1,44,Pine Ridge,Nepal
86284,White Spots,9,23,Westland,Belgium
86285,Bonar,4,8,Michigan City,Czech Republic
86286,Lent,8,37,Crowley,Brazil
86287,Maugus,10,18,Woodcock,Guinea-Bissau
86288,Fosswood,2,20,Lafayette,Nepal
86289,Di Salvo,2,25,Samish,Bahrain
86290,Pictor,6,28,Englishtown,Norway
86291,Hospital High,7,44,Mount Hebron,Norway
86292,Chardonnay,4,46,Pine Castle,Cameroon
86293,Trigder,7,24,New Haven,St Kitts & Nevis
86294,Orchard Hill,5,9,Minong,Malaysia
86295,Mill Glen,10,16,Frazer,Saudi Arabia
86296,Claflin Farm,1,46,Zela,Montenegro
86297,Filley,9,34,Motley,Botswana
86298,Christian Fields,6,25,Hedville,Moldova
86299,Pelletier,8,44,Connoquenessing,Yemen
86300,Neill Lake,4,24,Gun Barrel City,Cameroon
86301,Wendell Howard,5,43,Skidway Lake,Costa Rica
86302,Severalls,3,43,Broncho,Turkey
86303,Summerley,1,18,Plush,Vatican City
86304,Monaltrie,3,24,Fitzhugh,Paraguay
86305,Lilly Bottom,1,7,New Leipzig,Panama
86306,Mocine,2,3,Vancleve,Ethiopia
86307,Leslie,5,40,Yates Center,Rwanda
86308,Rocklands,4,41,Hudsonville,Monaco
86309,Valonia,10,39,Elk Horn,Iraq
86310,Warren,1,36,Urbandale,Kazakhstan
86311,S Division,4,42,Waco,Belize
86312,Springridge,1,8,Keawakapu,Peru
86313,Spanish Cove,4,17,North Judson,Cameroon
86314,Crondon Park,10,25,Knoke,Nepal
86315,Santos Ranch,3,18,Macungie,Zambia
86316,Wimple,7,24,Lithonia,Rwanda
86317,Stilebridge,10,6,Antrim,Japan
86318,Grahn,3,18,Milner,Slovenia
86319,West Riverview,8,29,Oak Brook,Fiji
86320,Trycewell,10,1,Home,Guinea
86321,O Hara,6,16,Lando,Libya
86322,Guadalupe Canyon,9,17,Wakonda,Sao Tome & Principe
86323,Rock Island,4,36,Lakin,Guinea
86324,Meado,8,28,Whitlash,Turkey
86325,Pickeral,1,21,Roane,East Timor
86326,Tuxford,9,5,Garibaldi,Saint Vincent & the Grenadines
86327,Victorious Song,6,12,Branchville,Seychelles
86328,Munnion,3,3,Advance,Vietnam
86329,Longhorn,5,23,Loma Linda,Senegal
86330,Wisley,2,20,Bradgate,St Lucia
86331,Mitscher,9,4,Cawker City,Taiwan
86332,Granite Ridge,1,18,Meadow Bridge,Belize
86333,Challas,5,34,San Ygnacio,Iran
86334,Carobwood,8,10,Crider,France
86335,O Day,6,35,Satsuma,Rwanda
86336,Madagascar,6,44,Greenwald,Russian Federation
86337,Sidehill,1,38,Pearblossom,Croatia
86338,Major Appleby,5,44,Addis,Mali
86339,Watts Mine,6,13,Beaverdam,Spain
86340,Burywood,2,27,Hampden,France
86341,Oak Park,1,2,Fristoe,Bulgaria
86342,No Name Uno,2,6,Huxford,Micronesia
86343,Twentythird,1,20,Paradise Hill,Colombia
86344,Alderford,8,16,Gypsum,Honduras
86345,Thistlewaite,7,30,Owen,Iran
86346,West Boardwalk,3,18,Bremerton,Mozambique
86347,Wilden Park,5,2,Almeria,Kiribati
86348,East Eaglewood,10,23,Parkerton,Sierra Leone
86349,Alta Vista,8,16,Big Moose,Israel
86350,Orchehill,4,28,Cary,Korea North
86351,Hannet,2,1,Bordulac,Ethiopia
86352,Cypress Peak,8,13,Kensett,Lithuania
86353,Ondina,10,16,Brinson,Bulgaria
86354,Wallis Oak,9,17,New London,Canada
86355,Winsmoor,7,40,Punaluu,Micronesia
86356,Saxon Flowers,10,19,Kendall Park,Cuba
86357,Mechanics,6,42,Daggett,Belarus
86358,Outer Loop,2,1,Ahwahnee,Brazil
86359,Martin Long,3,26,Clara City,San Marino
86360,Furner,2,22,Gullett,St Kitts & Nevis
86361,Royley,1,4,Casa Grande,Benin
86362,East Beamer,8,31,Gobler,Dominican Republic
86363,Alpita,1,13,Rushford Village,Monaco
86364,East Kirschenman,10,40,Lakeland,Croatia
86365,Brixham,1,18,Turtle Lake,Jamaica
86366,S Muir,6,9,West Chester,Iran
86367,Rewe,5,26,Briarcliff,Libya
86368,Lower Marsh  Baylis,10,6,Cinebar,Guinea
86369,Radcliff,6,21,Scobeyville,South Sudan
86370,Pochin,5,26,Wilbur,Netherlands
86371,Holy Ridge,2,17,Melbourne Beach,Uruguay
86372,Katherin,1,10,Mimbres,Australia
86373,Cedardale,6,42,Speedway,Argentina
86374,West Carey,3,32,George West,Belize
86375,Smallbrook,6,44,West Sunbury,Paraguay
86376,North Milton,5,50,McCartys,Nepal
86377,Lower Bents,2,16,Arbury Hills,Barbados
86378,Boekland Ranch,4,36,Woodbourne,India
86379,Fairmede,1,35,Southton,Sri Lanka
86380,Creel,8,20,Higganum,Switzerland
86381,Wansey,9,38,Gilcrest,Haiti
86382,Cygnet,10,20,Punxsutawney,Tuvalu
86383,Aborn Square,8,36,Gansevoort,Seychelles
86384,S Greenview,6,28,Jet,Mongolia
86385,Meadowcourt,5,44,Serenada,Denmark
86386,Aspenpark,2,8,Linden,Indonesia
86387,Isadora,9,20,Pine Lake,Bangladesh
86388,Chilston,7,18,Kingwood,Togo
86389,Cypress Ridge,4,20,Saint Johnsburg,Portugal
86390,Dracena,1,2,Monongahela,Syria
86391,Matong,1,47,Guayanilla,Romania
86392,Mirral,5,29,Wonewoc,Burundi
86393,Back Cromer,9,10,Willow Grove,United Kingdom
86394,Mathews,2,19,Kaeleku,Syria
86395,Sargent,3,31,West Smithfield,Maldives
86396,Reith,10,3,Eckley,Thailand
86397,Great Hall,10,18,Arab,Luxembourg
86398,White Sulphur Spring,2,46,Cowdrey,Malaysia
86399,West Court,7,18,Kinderhook,Azerbaijan
86400,Fairmeadow,9,35,Braithwaite,Sao Tome & Principe
86401,Pinot Noir,1,2,Olympian Village,Austria
86402,Polynesian,10,1,Annette,Peru
86403,Tawny Port,6,40,Inadale,Libya
86404,Stonecress,6,48,Big Bend,Latvia
86405,Charvil,9,9,Izee,Netherlands
86406,W Pleasant,4,12,Boley,Albania
86407,Newlyn,3,10,Eddyville,Oman
86408,Skelley,3,36,Trapper Creek,Suriname
86409,Galen,5,27,Cayuga,Ecuador
86410,Carboni,3,28,Havensville,Tuvalu
86411,Avoca,3,17,Maplewood,Algeria
86412,Reese,7,26,Maple Ridge,Macedonia
86413,West Kelly,4,18,Zwingle,Japan
86414,Binney,7,11,Haslet,Kyrgyzstan
86415,Briggs Ranch,4,20,Warland,Chile
86416,Masconomo,2,26,Fox,Guinea
86417,Melville,1,39,Inniswold,South Sudan
86418,Adey,4,27,New Munster,Taiwan
86419,N Hawk,3,37,Harrison Valley,Sudan
86420,Old Davis,9,22,Lakewood Village,Ireland {Republic}
86421,Goodey,1,14,Wilkes-Barre,Armenia
86422,Cvs,1,40,Frye Island,Lithuania
86423,Brady S Hill,6,2,Aventura,Tajikistan
86424,Argo,9,49,Westhope,Fiji
86425,Bear Glen,5,27,Channelview,Senegal
86426,Meadow Rue,4,15,Meraux,Libya
86427,Oddesey,9,38,Cedar Hills,Brazil
86428,Olive Ranch,3,44,Melder,Norway
86429,Whitesides,6,42,Normangee,Dominican Republic
86430,Rockstone,10,34,Lacon,South Sudan
86431,Pommer,5,38,Hale,Iran
86432,Hampton Park,2,38,Rector,Norway
86433,Evergreen Ridge,6,25,Speed,Qatar
86434,Venson,9,27,Patterson,Turkey
86435,Taunton,6,9,Paisano,Ecuador
86436,Inglebert,9,2,Darmstadt,Congo {Democratic Rep}
86437,Branxton,4,5,New Ringgold,Saint Vincent & the Grenadines
86438,Fillingfir,1,24,Low Moor,St Kitts & Nevis
86439,Pallingham,4,48,Seibert,Sudan
86440,Endmoor,5,45,North City,Syria
86441,Broomstick Hall,4,33,Childress,Congo
86442,Princesfield,9,50,Cathedral City,Ghana
86443,Emily Jeffers,3,41,McKibben,Vietnam
86444,Stone Quarry,8,33,Verndale,St Kitts & Nevis
86445,Brakke,3,18,Clifftop,Equatorial Guinea
86446,Cummings Hall,3,25,Coffee Springs,Congo {Democratic Rep}
